twitterProfileId,username,displayName,avatarUrl,followersCount,kolScore,smartFollowersCount,followedAt,tags
572168634,fozziewrites_,Fozzie,https://pbs.twimg.com/profile_images/1868695229051633664/-GHOSQTv_200x200.jpg,6396,0,0,2024-09-11T22:34:18.882Z,
1237757145145368578,0xleonidas__,0xleonidas,https://pbs.twimg.com/profile_images/1708075119531167744/WA4w3USw_200x200.jpg,6293,0,0,2024-09-11T22:23:12.438Z,
44340733,JuanSnow,JuanSnow,https://pbs.twimg.com/profile_images/1643868193017200640/8gTshks7_200x200.jpg,6050,0,0,2024-09-11T21:58:00.286Z,
967227783591075840,_JayJay88,JayJay,https://pbs.twimg.com/profile_images/1610158867568275456/slZbX-mn_200x200.jpg,5936,0,0,2024-09-11T22:25:15.090Z,
1423809405867347972,onchainbeliever,Freedom (lifemaxxing),https://pbs.twimg.com/profile_images/1694165489889476608/IP-SDzj-_200x200.jpg,5893,0,0,2024-09-11T22:05:03.342Z,
1274840705349885952,0xGrug,Grug (aka Corn guy 🌽),https://pbs.twimg.com/profile_images/1904968389493133312/Bjdwhk_1_200x200.jpg,5837,0,0,2024-08-30T04:57:56.634Z,
2592547759,MentionLux,Lux Moreau ✨,https://pbs.twimg.com/profile_images/1876310909443821568/Dd9IaVC-_200x200.jpg,5703,0,0,2024-09-11T22:44:29.290Z,
602667834,winstongch,Wīnstòn 🧲,https://pbs.twimg.com/profile_images/1826953308281647104/nfe4JMNa_200x200.jpg,5523,0,0,2024-08-30T04:57:56.634Z,
1293551150948585474,duke_rick1,Duke Rick,https://pbs.twimg.com/profile_images/1755928639034523648/H_eD6BJ4_200x200.jpg,5453,0,0,2025-01-27T08:04:17.609Z,
1434398470811443205,0xWildWizard,WildWizard,https://pbs.twimg.com/profile_images/1827856760452870145/p-K3ylj0_200x200.jpg,5177,0,0,2024-09-18T23:28:08.484Z,
1419323751347412996,0xjakee,jakee,https://pbs.twimg.com/profile_images/1764436156618268672/2T-aiLz4_200x200.png,5159,0,0,2025-01-18T02:44:26.570Z,
4690474507,adinalini,Adinalini.eth 🦇🔊,https://pbs.twimg.com/profile_images/1922521740120387584/muTJqmvD_200x200.jpg,5073,0,0,2024-09-11T22:26:39.845Z,
2786618713,vinrock_,Vinrock,https://pbs.twimg.com/profile_images/1826468795172429824/MaxAAEsU_200x200.jpg,5016,0,0,2024-08-30T04:57:56.634Z,
1395031268153249793,mdmadeit,MD,https://pbs.twimg.com/profile_images/1883708326652870656/HQFAwmXk_200x200.jpg,4766,0,0,2024-08-30T04:57:56.634Z,
1297215926463377408,0xKira_,0xKira | elfa.ai,https://pbs.twimg.com/profile_images/1889546300762497025/atuDgukx_200x200.jpg,4728,0,0,2024-11-05T16:18:20.289Z,
1632167867700346880,guappy_eth,guappy,https://pbs.twimg.com/profile_images/1737933872208232448/V4jnzDgc_200x200.jpg,4712,0,0,2024-09-11T22:35:40.722Z,
1429322029807833090,0xAvatar,Maximillion J Pegasus 🕸️,https://pbs.twimg.com/profile_images/1884212299776278530/mfLsutDB_200x200.jpg,4624,0,0,2024-09-11T22:24:10.690Z,
999267504521277440,aadvark89,aadvark,https://pbs.twimg.com/profile_images/1893006024736382976/FUhSrowa_200x200.jpg,4490,0,0,2025-03-03T08:01:04.449Z,
2990929684,ItsWolfsRain,WolfsRain,https://pbs.twimg.com/profile_images/1916101871392927744/94RziArf_200x200.jpg,4347,0,0,2024-09-11T22:39:33.474Z,
1377638529367478272,eztic,eztic,https://pbs.twimg.com/profile_images/1745976992132919296/KYo_yiOt_200x200.jpg,4110,0,0,2024-09-25T00:06:35.808Z,
1144301108044582912,memeticpower,mem,https://pbs.twimg.com/profile_images/1863285139318394881/fndpU3_h_200x200.jpg,4051,0,0,2024-10-19T08:07:13.984Z,
1436424380716777474,napoleon___c,napoleonC,https://pbs.twimg.com/profile_images/1750100212717404160/Eq0FDW_Y_200x200.jpg,3901,0,0,2024-10-20T00:08:31.937Z,
1063163329810702336,DobeyDick,Dobey,https://pbs.twimg.com/profile_images/1783455261660966912/Cr8FcOC9_200x200.jpg,3685,0,0,2024-09-11T22:33:22.858Z,
1348967672436854785,Degen_Buzz,degen buzz,https://pbs.twimg.com/profile_images/1846882106183475200/T-i4tzu6_200x200.jpg,3594,0,0,2024-09-11T22:37:09.204Z,
507337880,Ekonomeest,Ekonomeest,https://pbs.twimg.com/profile_images/1740086161098559488/WQLY8CdY_200x200.jpg,3486,0,0,2025-03-26T00:04:30.943Z,
437457447,c0xswain,ML,https://pbs.twimg.com/profile_images/1734096653655867392/hFnOqLj3_200x200.jpg,3473,0,0,2024-09-11T22:28:50.505Z,
787863428173934592,0xjumpman,0xJumpman,https://pbs.twimg.com/profile_images/1694127131067060224/PqJe8r8n_200x200.jpg,3456,0,0,2024-09-11T22:30:49.535Z,
1554202321487384576,bigbasedben,BEN,https://pbs.twimg.com/profile_images/1916924939711492096/bt0X37tR_200x200.png,3435,0,0,2024-09-11T22:27:21.598Z,
1435690252820262912,bholu_eth,bholu/acc,https://pbs.twimg.com/profile_images/1683184054793805826/lej7D6T8_200x200.jpg,3404,0,0,2024-09-11T22:59:44.726Z,
1357794562782158850,Ricecooker38,Rice,https://pbs.twimg.com/profile_images/1682265721827475456/M_YyNVJI_200x200.jpg,3350,0,0,2024-08-30T04:57:56.634Z,
2320050633,rayoshi69,rayoshi 🇵🇭,https://pbs.twimg.com/profile_images/1919767212648206336/EIPQNSoN_200x200.jpg,3314,0,0,2024-09-11T22:55:17.214Z,
4841112920,drqureshie,Dr.Qureshi 🩺,https://pbs.twimg.com/profile_images/1624237905651855361/ieDRdpFS_200x200.png,3130,0,0,2024-09-11T22:36:36.310Z,
1486827300138201088,kiddcryptoo,tofikyeah,https://pbs.twimg.com/profile_images/1855057935270825984/eaA4T8Nf_200x200.jpg,3042,0,0,2024-09-11T22:41:04.265Z,
94271233,0xBumzy,Bumzy 🪽,https://pbs.twimg.com/profile_images/1727478210433089536/4F8nGksU_200x200.jpg,2932,0,0,2025-03-06T06:00:48.176Z,
1179983082025181184,0x_ma3ko,ma3ko 🕷️,https://pbs.twimg.com/profile_images/1857905667119738880/NmQ53PEo_200x200.jpg,2921,0,0,2024-09-11T21:44:30.194Z,
1156046022595903490,MFL_tw,M.F.L✺♦️,https://pbs.twimg.com/profile_images/1879523757179691008/leLL-zEY_200x200.jpg,2533,0,0,2024-11-19T00:02:36.499Z,
1371131260626743301,nateth_,nat3,https://pbs.twimg.com/profile_images/1856780345200230400/NjtIVCJH_200x200.jpg,2498,0,0,2024-09-25T08:07:54.087Z,
1387117050955329538,rikimaaro,Rikimaaro.eth,https://pbs.twimg.com/profile_images/1892825634637803520/SnOSYQqg_200x200.jpg,2451,0,0,2024-09-11T22:51:42.054Z,
1523567677683294208,ForeignerETH,foreigner 👁️,https://pbs.twimg.com/profile_images/1604775050628182016/wunkStJM_200x200.jpg,2393,0,0,2024-09-11T22:36:07.630Z,
1440605783524208641,GirlNFTFunds,GirlJustWannaHaveFunds,https://pbs.twimg.com/profile_images/1699709078807666688/jlgaPL9n_200x200.jpg,2342,0,0,2024-09-11T22:35:18.334Z,
1001637661612769280,randOver_,randOver,https://pbs.twimg.com/profile_images/1880873513873022976/sN5CJhXt_200x200.jpg,2308,0,0,2024-11-20T00:03:22.787Z,
1625386413259882496,Djangothedegen,Django.hl ⚔️ | Hyperliquid Gigachad,https://pbs.twimg.com/profile_images/1864698215041519616/s-Z_pCSl_200x200.jpg,2232,0,0,2024-09-11T22:33:15.998Z,
1465355451412131841,Sulu0x,Sulu,https://pbs.twimg.com/profile_images/1769203109182775296/gVfgyTB-_200x200.jpg,2218,0,0,2024-09-11T22:54:09.722Z,
1489533931586207745,urfavmfer6969,yourlocalmfer,https://pbs.twimg.com/profile_images/1752382634771013632/A_yH5OXs_200x200.jpg,2217,0,0,2024-09-11T22:58:51.650Z,
1393641442355056646,drawingContext,n-e-o ⌐◨-◨,https://pbs.twimg.com/profile_images/1915236818020098048/aFG-FsPe_200x200.jpg,2143,0,0,2024-09-11T22:36:59.902Z,
1300519849450524674,0xFalcs,Falcs,https://pbs.twimg.com/profile_images/1890371805782667264/9B5St0Vx_200x200.jpg,2133,0,0,2024-08-30T04:57:56.634Z,
776420477182935040,thenursegreg,thenursegreg 🍄🧙🏽‍♂️🛸,https://pbs.twimg.com/profile_images/1755373992708317184/C6qZDMbt_200x200.jpg,1985,0,0,2024-09-11T22:55:26.590Z,
1425646659116036099,Swaezzey,Swaezzey | GUNZ Fan ✨,https://pbs.twimg.com/profile_images/1791193614888185858/0bZQvU3R_200x200.jpg,1866,0,0,2024-09-11T22:54:40.330Z,
740943507322458112,0xs4mmy,s4mmy,https://pbs.twimg.com/profile_images/1816035405847752704/BjAl8oEE_200x200.jpg,1765,0,0,2024-08-30T04:57:56.634Z,
957269393465118722,0xDipDip,DipDip,https://pbs.twimg.com/profile_images/1619104836301033472/qX85REkb_200x200.jpg,1656,0,0,2024-08-30T04:57:56.634Z,
1484972990836133889,Thysmala_,Thysma 👁️,https://pbs.twimg.com/profile_images/1894795031946330113/NaDeS7jG_200x200.jpg,1603,0,0,2024-09-11T22:55:16.622Z,
948332997555752960,joebnft,JoeB,https://pbs.twimg.com/profile_images/1584325335390232576/nTKJ-D7d_200x200.jpg,1575,0,0,2024-09-29T00:04:46.320Z,
1376848871079481349,HONKA_YO,HONKAYO🧙‍♂️,https://pbs.twimg.com/profile_images/1890516475301007360/k1ff12_x_200x200.jpg,1534,0,0,2024-09-11T22:38:43.578Z,
1456917961147625472,InnatS__,InnatS,https://pbs.twimg.com/profile_images/1688303739088560128/fhAO1d_r_200x200.jpg,1465,0,0,2024-09-11T22:39:30.262Z,
1469982124560289792,tarzan_smol,Tarzan,https://pbs.twimg.com/profile_images/1631817100401467393/3zZBTzPH_200x200.jpg,1452,0,0,2024-09-11T22:54:54.890Z,
1458793099,zeentraland,Zee,https://pbs.twimg.com/profile_images/1914081200458649600/yzLM6nwx_200x200.jpg,1436,0,0,2024-08-30T04:57:56.634Z,
56908044,whosyourmasta,masta,https://pbs.twimg.com/profile_images/1846929771478831104/O_andv6x_200x200.jpg,1423,0,0,2024-10-11T08:02:06.405Z,
875459877388210176,mrrose__,mrrose,https://pbs.twimg.com/profile_images/1771668658055426048/2AT30HVC_200x200.jpg,1405,0,0,2024-09-11T22:48:26.066Z,
1347900123439792132,alphakoa,cowdoy.sol,https://pbs.twimg.com/profile_images/1780898620000399360/hoAyJVI1_200x200.jpg,1310,0,0,2024-09-11T22:26:52.974Z,
1565665837264080897,ShinraDeFi,Shinra 👁️,https://pbs.twimg.com/profile_images/1919461564798611456/dnMafY-O_200x200.jpg,1257,0,0,2024-08-30T04:57:56.634Z,
1160701430753353733,hypnoeth,hypnoeth,https://pbs.twimg.com/profile_images/1873707149353750528/O2dF_ATg_200x200.jpg,1188,0,0,2024-09-11T22:37:48.310Z,
1094764430636826624,kushrollup88,Kush,https://pbs.twimg.com/profile_images/1629598978709897218/VU8JZZhk_200x200.jpg,1174,0,0,2024-09-11T22:44:25.117Z,
1436979676350648320,miketomoon,mike.m,https://pbs.twimg.com/profile_images/1527639559558897665/rhiGgj9h_200x200.jpg,1174,0,0,2024-09-11T22:46:03.510Z,
963021794,theaveragebera,ThΞCommander 🐻 ⛓️,https://pbs.twimg.com/profile_images/1576180552830435330/fKe1wYZf_200x200.jpg,1142,0,0,2024-10-18T00:06:31.237Z,
964501422707376128,doctoralphanft,Doc,https://pbs.twimg.com/profile_images/1763095339878490112/_apZE3mE_200x200.jpg,1005,0,0,2024-09-11T22:34:51.449Z,
1040952806830759937,gillyweb3,gilly,https://pbs.twimg.com/profile_images/1889579511152517122/EfYunUa8_200x200.jpg,900,0,0,2024-09-11T22:35:17.162Z,
1479385362120200193,Hamze_NFT,H4mze 🕷🐬,https://pbs.twimg.com/profile_images/1887965250487545856/fV2-6nsy_200x200.jpg,887,0,0,2024-09-11T22:35:41.238Z,
3398708927,m0vic_,Michal,https://pbs.twimg.com/profile_images/1708897341015498752/wW49JCQb_200x200.jpg,791,0,0,2024-09-11T22:43:01.090Z,
1717202236374200320,0xgilgameshh_,Gilgamesh,https://pbs.twimg.com/profile_images/1815757559619584000/7RBMZ6aR_200x200.jpg,668,0,0,2024-08-30T04:57:56.634Z,
1486440229053640713,Midokinius,Midokin,https://pbs.twimg.com/profile_images/1915809184873951232/mBWPgUHm_200x200.jpg,398,0,0,2024-09-11T22:44:23.466Z,
